username, created_at, lng, lat, text
mkelderhouse1, Mon Apr 20 00:19:33 +0000 2020, -68.795412, 44.811756, @titletownusa73 Clapton 
chaaarot, Mon Apr 20 00:19:33 +0000 2020, -122.278486, 37.758798, @popescult Hi! Can i sell some please :) 
GSawision, Mon Apr 20 00:19:33 +0000 2020, -79.272570, 43.629311, @AlbertaLeonidas Medium rare UBER pickup? 
mdionnethompson, Mon Apr 20 00:19:33 +0000 2020, -73.968542, 40.780709, Today’s #UnpluggedSunday included:🦋 #YinYoga🦋 #Meditation🦋 Prayer🦋 Walking the dog in Central Park🦋 Listening… https://t.co/xNqw4BJS9w 
GChrisB1990, Mon Apr 20 00:19:33 +0000 2020, -97.552161, 35.482844, The Bulls were transcendent! 
Key_anaaa, Mon Apr 20 00:19:33 +0000 2020, -117.585658, 33.859093, this x10000 
SatOnMeeting, Mon Apr 20 00:19:33 +0000 2020, -83.804475, 27.698682, LOL! 😂#90DayFiance #90dayfiancebeforethe90days https://t.co/4yKeBsZnXP 
jeniferxmunoz, Mon Apr 20 00:19:33 +0000 2020, -119.340256, 36.195690, in your dreams🐆💞 https://t.co/juCEc42a8m 
Chrystianonline, Mon Apr 20 00:19:33 +0000 2020, -118.411907, 34.020789, Ok i watched The Banker. It was good. 
aegisnyc, Mon Apr 20 00:19:33 +0000 2020, -73.968542, 40.780709, If anyone ever needs my DNA for something, check the box grater in the cabinet. 
SPMcNemar, Mon Apr 20 00:19:33 +0000 2020, -86.011649, 40.050298, @bentleyhaskins @JReidNFL McLaurin is not in the same breath as AJ Green. C’Mon man!!?? Amazing what one year of in… https://t.co/rXBen8jxno 
markrendell31, Mon Apr 20 00:19:33 +0000 2020, -78.000316, 38.471623, We are trying not to put to much pressure on our families.  They have choice boards that do not require technology… https://t.co/oB9cWCu7jn 
sallyeastman1, Mon Apr 20 00:19:34 +0000 2020, -82.342269, 34.795941, @NaaAmani @neteru_22 @MarkDiStef Oh I’m here and unfortunately so is prince harry and what’s her face. I wish they’… https://t.co/bMogGZBMcM 
marajanai, Mon Apr 20 00:19:34 +0000 2020, -118.411907, 34.020789, #pocsos is more than just a hashtag, it is meant to be a safe space for those who have to deal with racism, discrim… https://t.co/VnatqI809F 
CHARLOTTEMAN3, Mon Apr 20 00:19:34 +0000 2020, -80.846785, 35.209059, @BringBackTheBuz 28203 😎😎😎 
infosrv, Mon Apr 20 00:19:34 +0000 2020, -122.057400, 37.419200, [09:19:34] 35.234.74.221:57629 &gt;&gt; :258 (TCP:SYN) 
vicban_, Mon Apr 20 00:19:34 +0000 2020, -102.558037, 23.625418, @PedroFerriz @Javier_Alatorre Pues donde andas Pedro, te estuvimos esperando afuera del motel que visitas y te sali… https://t.co/OfskTdhezH 
chrisoIIey, Mon Apr 20 00:19:34 +0000 2020, -75.117998, 40.004866, @RebeccaRolfe13 @NilesGApol Orange guy already said his piece about absolute authority and ability to overrule gove… https://t.co/pkNNCjLPAa 
BailsK, Mon Apr 20 00:19:34 +0000 2020, -86.791549, 36.200008, I couldn’t imagine the embarrassment 
Lvndovizionz, Mon Apr 20 00:19:34 +0000 2020, -100.076888, 31.168893, skrt skrt https://t.co/fqN111VKJb 
runwjay, Mon Apr 20 00:19:34 +0000 2020, -95.446486, 29.838495, @IAmM011 The Florida project, what happened to Monday, freaks 
normanikorei, Mon Apr 20 00:19:34 +0000 2020, -73.831187, 40.670879, @zaynwellsoon KENFNFNFNBD send help 
ColemanJeffcoat, Mon Apr 20 00:19:34 +0000 2020, -80.846785, 35.209059, 💯 
myinnerchii, Mon Apr 20 00:19:34 +0000 2020, -74.267979, 40.736985, @KingWill_The1st We know your taste in tv is legendary 
dourje_stylez, Mon Apr 20 00:19:34 +0000 2020, -84.257043, 39.790329, NEON LIGHTS 19’ Model/Makeup/Hair musemeplease24 Top vidias_closet Frames &amp; Bag @nyreemsfabjames Shoes jonchedayton… https://t.co/7MhxkYNCpZ 
Kel_the_donn, Mon Apr 20 00:19:34 +0000 2020, -73.831187, 40.670879, @afiadebora_ I think it’s a baby kangaroo 🦘 with its tail cut off 
SpokenTruths, Mon Apr 20 00:19:34 +0000 2020, -83.173867, 32.678207, @OMG_its_Bridgy We got 15 minutes on. Not quit a mile. I'll try to make up for it later in the week. 
marylmcmillan1, Mon Apr 20 00:19:34 +0000 2020, -97.066849, 33.139930, @CaroleMyers Truth 
Caleb_TN, Mon Apr 20 00:19:35 +0000 2020, -83.963842, 35.982470, @SEC_CRNA Women’s bowling champs! 
vicmomdoc, Mon Apr 20 00:19:35 +0000 2020, -123.521381, 48.455970, O. M. G!!!!   *shivers* *feelsnauseated* 
griffm601, Mon Apr 20 00:19:35 +0000 2020, -117.038987, 32.732627, @jsolomonReports And that's suppose to mean something to all of us?? 
pammgonzaa, Mon Apr 20 00:19:35 +0000 2020, -83.173867, 32.678207, Waiting for this MJ documentary like 🧐🧐🧐 
vaneeessarl, Mon Apr 20 00:19:35 +0000 2020, -114.031150, 46.879100, @withjauregui_ El mío era ese pero con la perrita en celó, pero le dio la maravillosa idea de salirse meses antes d… https://t.co/4M3AqAxzhJ 
Amormikayla, Mon Apr 20 00:19:35 +0000 2020, -83.173867, 32.678207, New Orleans got the best accent hands down 
HTexans1392, Mon Apr 20 00:19:35 +0000 2020, -95.446486, 29.838495, @DianeFeeney330 @StuPolitics Me too 
LilMixtapez, Mon Apr 20 00:19:35 +0000 2020, -73.948775, 40.655138, @KidAllAmerican Yeah and her brother lmao their whole family needs therapy or sum 
cmarmc, Mon Apr 20 00:19:35 +0000 2020, -79.420865, 38.003376, @Kismet61 Agreed. And younger people have at least one parent working at home, so they have supervision and someone… https://t.co/AqsCOsDAVf 
JAMAL_ALAJMI, Mon Apr 20 00:19:35 +0000 2020, -77.202398, 38.892934, دعني أهمس في أذنك يا عزيزيالبشر ليسوا نسخًا متماثلةكن نسختك الفريدة عبّر عن نفسك كن أنت أنت لا تضع حياتك في لبس… https://t.co/3JW3ZsLdQJ 
veenavictoriia, Mon Apr 20 00:19:35 +0000 2020, -118.076746, 33.907251, @josephortega_11 @mirandaajaade_ @awgedaniel we gon take the boy back to school 
xolo_galan, Mon Apr 20 00:19:35 +0000 2020, -117.104989, 32.810012, @MarioRiveretti Mira, en algun lugar de Tijuana...asi no se puede https://t.co/AFNOJ8Gv6W 
TylerMJones, Mon Apr 20 00:19:35 +0000 2020, -80.926628, 33.631140, Same. Got it at Foot Locker. 
flossusso, Mon Apr 20 00:19:35 +0000 2020, -77.604684, 41.117936, @FrGoyo pl#to # 
joonieuwuw, Mon Apr 20 00:19:35 +0000 2020, -80.304663, 25.857732, I miss BTS🥺 I miss seeing their faces and hearing their beautiful voices @BTS_twt #bts #BANGBANGGCON #ThankYouBTS https://t.co/5VIHPaN6Cz 
jalon502, Mon Apr 20 00:19:35 +0000 2020, -85.816098, 38.195839, That Logic collab Rey go stupid 
SueFliess, Mon Apr 20 00:19:35 +0000 2020, -77.477105, 39.031160, @MarcSnetiker Thank you. 
BarghestBlack, Mon Apr 20 00:19:35 +0000 2020, -97.754724, 30.323346, I think I might do a pair of clown killifish in the shrimp tank, then get another 10 gal and breed white cloud minnows as feeders 
walker_angela60, Mon Apr 20 00:19:35 +0000 2020, -79.861034, 35.170499, @ScottPresler @realDonaldTrump Where is your documentation for those that like to see proof and not fake news. Wish… https://t.co/QQemqKZA6h 
OfficialKING_TV, Mon Apr 20 00:19:35 +0000 2020, -118.411907, 34.020789, Briii😘😘❤️ 
slimfineMF, Mon Apr 20 00:19:35 +0000 2020, -92.076701, 32.521243, They said this the bad kid edition 🙄 https://t.co/yMyJoLd8EJ 
dreescalade520, Mon Apr 20 00:19:35 +0000 2020, -98.317683, 26.208802, @Real_EllieBrown Sending prayers 
sarahvanrijn, Mon Apr 20 00:19:35 +0000 2020, -111.931711, 34.168253, @hichasestokes you might not read this but if you do... hi 😍 
KIF_ODAT, Mon Apr 20 00:19:36 +0000 2020, -80.864556, 35.568434, Come on man!!!! Wtf! 
Edistentialism, Mon Apr 20 00:19:36 +0000 2020, -117.022463, 32.633767, Watch the rezero directors cut!! 
schmelterformom, Mon Apr 20 00:19:36 +0000 2020, -77.263252, 38.900207, The skyrizi song goes off 
slimfineMF, Mon Apr 20 00:19:36 +0000 2020, -92.076701, 32.521243, @Aydreeinn It was hella people doin it and almost everybody fell I’m like lemme see 
BiddleRaheme, Mon Apr 20 00:19:36 +0000 2020, -73.831187, 40.670879, @THR INTERESTING....🙄🙄🙄 
Iheartthecelts, Mon Apr 20 00:19:36 +0000 2020, -73.948775, 40.655138, Poison 
MonaKinkCurlz, Mon Apr 20 00:19:36 +0000 2020, -74.232784, 40.725694, HOLLERIN 
nikmeche, Mon Apr 20 00:19:36 +0000 2020, -81.972705, 28.049601, @marcokonoha Ichiraku Ramen 
ms_hansen, Mon Apr 20 00:19:36 +0000 2020, -91.084775, 41.418591, @TeachMrReed @PegKeiner and @BadlandBison have really inspired me to learn how to look more intentionally.#TeacherStrong 
i_amkeaa, Mon Apr 20 00:19:36 +0000 2020, -76.593943, 24.074967, Not a movie but I loved it when he was playing Rachel’s boyfriend on Friends 
rizc32, Mon Apr 20 00:19:36 +0000 2020, -75.016135, 39.830245, @Joey8544 @TheRealOJ32 Get a simulator 
MoneyMan_Twista, Mon Apr 20 00:19:36 +0000 2020, -80.347120, 25.671986, I promise you that ass would look great on my face 😉 
jasonskow, Mon Apr 20 00:19:36 +0000 2020, -83.804475, 27.698682, Everyone tuned into @SwindellSpdLab Powder Puff dash @knoxvilleraces ! Live on @YouTube 
DavidHa18079247, Mon Apr 20 00:19:36 +0000 2020, -83.804475, 27.698682, @Wright_UW @_ham_2 6’3 athlete 2022 David Hamilton Jr Terry Parker High Jacksonville Florida https://t.co/Zh1dBJfNZs 
BroxtonIii, Mon Apr 20 00:19:36 +0000 2020, -95.446486, 29.838495, @2tb_adrian 🙋🏿‍♂️ over here definitely $LarryBroxton3 
Whitney_Agee, Mon Apr 20 00:19:36 +0000 2020, -100.076888, 31.168893, So talented! 
LaSalaTalks, Mon Apr 20 00:19:36 +0000 2020, -73.968542, 40.780709, Durante esta #DomingoDeCuarentena,  lo que recomienda la CDC, es que disfruten de la colección de vídeos que les of… https://t.co/OFwtyu2tOu 
byrd_sloan, Mon Apr 20 00:19:37 +0000 2020, -100.076888, 31.168893, people falling is the fuNNIEST THING EVER TO ME 
aidan_elyse, Mon Apr 20 00:19:37 +0000 2020, -116.569609, 43.578912, Trying to be a chill human being when all you wanna do is explode with emotions is so hard. 🙃 but here I am doin it and doin it well 😎 
RossinaPrince, Mon Apr 20 00:19:37 +0000 2020, -97.432425, 27.737151, Am I the only one that cried several times while watching #onward ? 😓 
barbietits96, Mon Apr 20 00:19:37 +0000 2020, -82.976380, 38.756817, A conversation between me and my mom, who is my boss:Mom: “what’re you doing tomorrow?”Me: “uhh working &amp; working… https://t.co/ItxdNw3kED 
MitchiganState, Mon Apr 20 00:19:37 +0000 2020, -87.732013, 41.833585, Baseball is more exciting when players are allowed to use steroids 
qab722, Mon Apr 20 00:19:37 +0000 2020, -118.128000, 33.888200, Evolve it this afternoon today!!!😎#April19 #Bitmoji #Edited #GoodAfternoonPost #GoSnapshot #Huntail #PokémonGo… https://t.co/piSbmM4Tyv 
m0st_cake, Mon Apr 20 00:19:37 +0000 2020, -80.134986, 26.373976, hey @beerdrunkk 
MaryLauraBarne1, Mon Apr 20 00:19:37 +0000 2020, -85.722346, 38.195555, @gtconway3d Paying attention to #TraitorTrump and not me? 
2ndSpro, Mon Apr 20 00:19:37 +0000 2020, -81.921456, 41.490977, @JordanUhl I find this girl ridiculously attractive, though. 
SpyanTraitor, Mon Apr 20 00:19:37 +0000 2020, -72.929158, 41.298394, @ViewsNotFake @kathy_markovich @SheWhoRises @alaskawater @Yamiche Guess or wish? 
JustinTheTruth, Mon Apr 20 00:19:37 +0000 2020, -94.279122, 39.014860, @JaimsVanDerBeek “You people just couldn’t let me be racist and now I have to pay for it!”You love to see it. 
Stephaniiiieexo, Mon Apr 20 00:19:37 +0000 2020, -117.629214, 34.354610, dress up and down:(: https://t.co/3XYTdmWbyb 
DesireeMulaa, Mon Apr 20 00:19:37 +0000 2020, -80.196412, 25.911113, Any man that can respectfully put me in my place and explain to me what I did wrong is a keeper 💕 
realArmiBernier, Mon Apr 20 00:19:37 +0000 2020, -122.291023, 47.859805, Researchers Release Report Claiming China's Outbreak May Have Started in September https://t.co/HeqV7R59ab 
erntrny, Mon Apr 20 00:19:38 +0000 2020, -117.195735, 34.120005, @AleJoseBermudez I LOVE this!!! Can you do Belle?😍 
MoMuseitif, Mon Apr 20 00:19:38 +0000 2020, -82.999600, 39.962400, I will never call myself the goat, I leave that up to the people🙇🏻‍♂️.....#impact #legacy #wahh… https://t.co/zewSoj7KP3 
DenaMarieAB, Mon Apr 20 00:19:38 +0000 2020, -118.351218, 33.833714, Day 37. The day I finally snapped from lack of sleep &amp; #socialdistancing. Husband borrowed set of clippers &amp; asked… https://t.co/l7MZINLkvr 
bigbrian_nc, Mon Apr 20 00:19:38 +0000 2020, -82.319862, 34.881923, @RetroWDW @DebWills That’s Fantastic! Looking forward too this! 
kedevin, Mon Apr 20 00:19:38 +0000 2020, -83.804475, 27.698682, @fedulopezm Facts https://t.co/dLRjdpUQBs 
jennykoesling, Mon Apr 20 00:19:38 +0000 2020, -97.980030, 30.362690, Zero Complaints #austintexas #sunday #highvibes #bbq #family @ Lakeway, Texas https://t.co/ztN46rpY12 
GaryWMoseley1, Mon Apr 20 00:19:38 +0000 2020, -119.306608, 37.269176, I don’t think 60 or 80 K deaths are anywhere near trumps goal to thin the herd. Going to have to blockade the suppl… https://t.co/94sH19B89A 
catricec_, Mon Apr 20 00:19:38 +0000 2020, -91.090800, 30.459100, Let me stop Lmaoo 
SIN0RZ, Mon Apr 20 00:19:38 +0000 2020, -118.411907, 34.020789, @xoxoxoflower Drop out 
zoie_hayward, Mon Apr 20 00:19:38 +0000 2020, -94.863354, 40.345541, Okay but @DruWheatcroft actually killed it and this trip was SO much fun 
ILoveItWhenYu1, Mon Apr 20 00:19:38 +0000 2020, -83.173867, 32.678207, WATCH HI SCORE GIRL That’s the tweet... 
Jasonwa78103912, Mon Apr 20 00:19:38 +0000 2020, -121.971926, 38.362844, He can be controlled, bought, and nobody cares about his sex dealings with children. What happened to the me too mo… https://t.co/MIV5sNpDNM 
JoelBlood2, Mon Apr 20 00:19:38 +0000 2020, -80.271904, 26.758970, @Patriots @Wino Happy birthday the fan of @Wino! 
aaronjwitt, Mon Apr 20 00:19:38 +0000 2020, -81.394759, 30.193203, @tsandg8r @LinderSurfCo I’m for that... until then, be safe.. or as I’ve started saying, “ may the odds forever be… https://t.co/eX6qDEgXnl 
iggy42, Mon Apr 20 00:19:38 +0000 2020, -75.587262, 40.252191, I got: bloom https://t.co/Qfq0lzaMcS fine with me 
Tesia58, Mon Apr 20 00:19:38 +0000 2020, -74.724323, 40.073041, 😆😆👌 
edgaralas7, Mon Apr 20 00:19:38 +0000 2020, -76.255686, 36.895082, @bjcastl 😂😂😂😂 
Smakt_from_NY, Mon Apr 20 00:19:38 +0000 2020, -73.993856, 40.601771, Eating like a Turk https://t.co/IcV31L4WMw 
TheBillyDixon, Mon Apr 20 00:19:38 +0000 2020, -76.295896, 36.763216, the way im finna binge for the millionth time once im off https://t.co/3lsuu0ibZ2 
Carolpocs, Mon Apr 20 00:19:38 +0000 2020, -100.076888, 31.168893, E esse live do Kim Quaresma 😭😭😍 
edocarroll, Mon Apr 20 00:19:38 +0000 2020, -77.335780, 38.792462, A hero.   💙 
Swabastards1, Mon Apr 20 00:19:39 +0000 2020, -72.524305, 41.776922, @pilotrob23 Let’s hope so Rob! Let’s hope so! 
ayayronG, Mon Apr 20 00:19:39 +0000 2020, -118.411907, 34.020789, No bap 
AlpineDood, Mon Apr 20 00:19:39 +0000 2020, -88.128181, 42.970186, Man this is great 
NonchalantAge, Mon Apr 20 00:19:39 +0000 2020, -74.184848, 40.734494, Y’all think Karmin and Todd creeping? 
AndrewGoetz1, Mon Apr 20 00:19:39 +0000 2020, -85.768241, 37.822244, #TermLimits are desperately needed 
KathrynEliseH, Mon Apr 20 00:19:39 +0000 2020, -89.876449, 32.571032, @nicolebyer I’m watching the episode with the twins. You are GORGEOUS. They are freaking me out. &amp; Gabby Douglas OMG 
TEDDYBEARBITCHH, Mon Apr 20 00:19:39 +0000 2020, -71.982940, 42.244731, @_DeMarcoPolo_ ravens have a voicebox 
scottyda78, Mon Apr 20 00:19:39 +0000 2020, -121.951252, 49.137310, London is gold everytime 
DJTGIF, Mon Apr 20 00:19:39 +0000 2020, -75.770041, 42.746617, @thekelliea Women be runnin game when they really don’t need to. 
javbolis, Mon Apr 20 00:19:40 +0000 2020, -98.362531, 25.836568, @ClaudioXGG Jajajajajajaja para usted señor se le cerro la llavesita del dinero y la corrupcion se terminaron los rescates 
tey_menchaca, Mon Apr 20 00:19:40 +0000 2020, -108.523267, 25.501626, @emefepepe 👀 
ghostgirl8000, Mon Apr 20 00:19:40 +0000 2020, -105.063942, 40.564190, 2016 
Cynthia37765945, Mon Apr 20 00:19:40 +0000 2020, -71.526844, 42.154180, @w_terrence ✋🏻 
_moemartini, Mon Apr 20 00:19:40 +0000 2020, -83.804475, 27.698682, https://t.co/oPCOwMgahW 
thedriedsoap, Mon Apr 20 00:19:40 +0000 2020, -106.417430, 31.793368, @KikDaFreak I believe so 
YoungBull_Lynch, Mon Apr 20 00:19:40 +0000 2020, -75.218432, 40.685819, Take advantage of it. 
TallTattedNFit, Mon Apr 20 00:19:40 +0000 2020, -86.527267, 34.826008, @KaylarWill Jack. Brown the only way.... 
Chalmers519, Mon Apr 20 00:19:40 +0000 2020, -78.657837, 35.843981, 🗣 listen up you people in the back row #nowaintthatsomeshit #protest https://t.co/kJjvEPozod 
BaltotwinOne, Mon Apr 20 00:19:40 +0000 2020, -77.466665, 43.159805, @realDonaldTrump @FoxNews #bully in chief #DumpTrump2020 
ALASKANJACKSON, Mon Apr 20 00:19:40 +0000 2020, -100.247165, 44.212508, @LiamKingswell Back and forth over the years. Currently gaming 
glamgodkiki, Mon Apr 20 00:19:40 +0000 2020, -87.582705, 41.804431, #Makeup by @glamgodkiki @glamgodkikij #thekikijexperience  #chicagomua #chicagomakeupartist #Makeup #eyes #lip… https://t.co/c6ayFokouf 
KissMyParis, Mon Apr 20 00:19:41 +0000 2020, -81.291660, 29.017061, Oh how I miss 4/20 at the camp @BIGDADDY_MURK @Blu_flight 😖 
RcWard7, Mon Apr 20 00:19:41 +0000 2020, -94.808085, 38.886623, #chiefskingdom pretty sure rookie of the year is a movie about @PatrickMahomes growing up. 
holdtheday, Mon Apr 20 00:19:41 +0000 2020, -87.898100, 42.763712, @vehiclesshockme Woohoo!! 
samanthalynn68, Mon Apr 20 00:19:41 +0000 2020, -95.904630, 33.245480, @TheSicilyMarie line your lash line each night before bed with a small amount of castor oil! 
HotHonduran, Mon Apr 20 00:19:41 +0000 2020, -84.244594, 39.801271, https://t.co/VWFm2YuqAk 
shinallmichael, Mon Apr 20 00:19:41 +0000 2020, -122.765409, 47.039416, Beef and Noodles in the slow cooker. Cooked the beef for about 16-17 hours. Looks good, smells good and tastes good. https://t.co/I6CMgClR9s 
RichardDrinkH2O, Mon Apr 20 00:19:41 +0000 2020, -106.417430, 31.793368, https://t.co/dFUZAU7xsC 
BenGraceMusic, Mon Apr 20 00:19:41 +0000 2020, -116.966797, 32.765760, Love it when other artists cover my tunes. @heatherlynmusic was one of the first people to hear this tune three yea… https://t.co/01yxZT84V6 
SeemToggle, Mon Apr 20 00:19:41 +0000 2020, -72.618040, 41.762063, @kenjimallon (which were also not fun to bike INTO) 
tonioskates, Mon Apr 20 00:19:41 +0000 2020, -84.433106, 33.767195, I been having Déjà vu 
warren__terra, Mon Apr 20 00:19:41 +0000 2020, -118.131964, 34.177310, @JosephLMenard1 @MPAVictoria It's 2020. We've got a lot of problems, but most everyplace west of the Rockies or nor… https://t.co/2mxXTziueC 
TonyPar36282257, Mon Apr 20 00:19:41 +0000 2020, -122.630908, 45.536402, @rise4justice88 @newtgingrich @saeedeh38 @nytimes @KattWilliams. @marthamaccallum. @ladygaga. @CSIS. 
